sound,brand,industry,ratings,having_finished_successfully,having_a_problem,process_ongoing,being_ready,having_news,being_empty,shutting_down,negative_warnigns,urgency_reminder,encouraging_confirmations,starting_prompts,waiting_prompts,sophistication,positivity,progressiveness,dominance,solidity,purity,playfulness
/56/3.mp3,Nikola,Mobility,"[-0.25018584271129396, -0.2357650234160258, -0.3329497360837982, -0.22579606811719777, -0.22876353000856275, 0.1346674842661355, -0.10951596236574479, -0.3126749531146098, -0.4211403423890211, -0.3609041086518405, -0.3273922266126218, -0.2095229245812833, -0.25742369758363415, -0.2530522584806886, -0.15751179754433542, -0.21133374063293575, -0.11317607009770492, -0.16662857753561455, -0.21641481926299877]",-0.2501858427112939,-0.2357650234160258,-0.3329497360837982,-0.2257960681171977,-0.2287635300085627,0.1346674842661355,-0.1095159623657447,-0.3126749531146098,-0.4211403423890211,-0.3609041086518405,-0.3273922266126218,-0.2095229245812833,-0.2574236975836341,-0.2530522584806886,-0.1575117975443354,-0.2113337406329357,-0.1131760700977049,-0.1666285775356145,-0.2164148192629987
/56/4.mp3,Ecobee,Home,"[-0.01531598232447473, -0.40215225472209026, 0.13995612362622256, -0.3570113604232237, -0.2464001940609586, -0.4163798468915735, -0.3303343764007365, -0.38759241496501096, -0.48988689876632596, -0.37750521540680293, -0.4214246963173659, -0.21548320549132072, 0.24217576831616228, 0.3162021601673721, 0.08429649796477667, -0.3117617665872371, -0.052944912735869876, -0.18650973214735245, -0.10600270292264857]",-0.0153159823244747,-0.4021522547220902,0.1399561236262225,-0.3570113604232237,-0.2464001940609586,-0.4163798468915735,-0.3303343764007365,-0.3875924149650109,-0.4898868987663259,-0.3775052154068029,-0.4214246963173659,-0.2154832054913207,0.2421757683161622,0.3162021601673721,0.0842964979647766,-0.3117617665872371,-0.0529449127358698,-0.1865097321473524,-0.1060027029226485
/56/5.mp3,Microsoft,Os,"[0.13747921617490766, -0.36227470694059827, -0.32125748386631126, 0.17481031932429514, -0.1505968750865354, -0.3539319907151919, -0.10044251971643137, -0.4080591937401121, -0.2472486784031891, -0.13104011792293224, 0.07621944268855851, -0.18061579004781736, 0.21272746270646925, 0.2973199736870249, 0.12552427869085547, -0.2225015028656936, 0.004489957357837637, -0.19406096461395472, -0.11131300790246823]",0.1374792161749076,-0.3622747069405982,-0.3212574838663112,0.1748103193242951,-0.1505968750865354,-0.3539319907151919,-0.1004425197164313,-0.4080591937401121,-0.2472486784031891,-0.1310401179229322,0.0762194426885585,-0.1806157900478173,0.2127274627064692,0.2973199736870249,0.1255242786908554,-0.2225015028656936,0.0044899573578376,-0.1940609646139547,-0.1113130079024682
/56/6.mp3,Jabra,Consumer,"[-0.3311020391879589, -0.21449871868374926, -0.29016655595712215, -0.17820727270551673, -0.04668093655545835, -0.33687469275309523, -0.3317614394346313, -0.21844934168898222, -0.44878902527740816, -0.1635060014643892, -0.3232313879312747, -0.3069338957640594, -0.32875868113004314, -0.37138328489533023, -0.39579923621094115, -0.35422728669752, -0.38301488915684123, -0.3704431865246147, -0.2565422050951468]",-0.3311020391879589,-0.2144987186837492,-0.2901665559571221,-0.1782072727055167,-0.0466809365554583,-0.3368746927530952,-0.3317614394346313,-0.2184493416889822,-0.4487890252774081,-0.1635060014643892,-0.3232313879312747,-0.3069338957640594,-0.3287586811300431,-0.3713832848953302,-0.3957992362109411,-0.35422728669752,-0.3830148891568412,-0.3704431865246147,-0.2565422050951468
/56/7.mp3,Skype,Apps,"[-0.4345068133266903, -0.2399291978831044, -0.5520094635427052, -0.4809748411070339, -0.5428050480409549, 0.02154138599790123, 0.2275901118908461, -0.617386752833661, -0.7512384476535636, -0.5555364859166227, -0.6163325070852952, -0.6024213412373367, -0.43052436130960003, -0.3908911140126937, -0.5019675548858864, -0.4162645701022203, -0.6451176782807194, -0.7206297982227523, -0.32765554534275687]",-0.4345068133266903,-0.2399291978831044,-0.5520094635427052,-0.4809748411070339,-0.5428050480409549,0.0215413859979012,0.2275901118908461,-0.617386752833661,-0.7512384476535636,-0.5555364859166227,-0.6163325070852952,-0.6024213412373367,-0.4305243613096,-0.3908911140126937,-0.5019675548858864,-0.4162645701022203,-0.6451176782807194,-0.7206297982227523,-0.3276555453427568
/100/1.mp3,Braunlevomaxvtbialarm,Health,"[-0.11535750127092714, 0.01971725162306015, 0.03278886773013845, -0.23427260588689192, 0.08141105327339515, -0.027338424979061804, 0.030259468753442764, -0.0594562507141414, 0.15039000431921767, 0.3109476119771808, 0.2545540412453011, 0.0991804606355664, -0.1572054462176965, -0.056169887528930595, -0.17788739721262337, -0.1139817668941604, -0.04799242281504701, 0.07575270620138785, -0.14480609723705595]",-0.1153575012709271,0.0197172516230601,0.0327888677301384,-0.2342726058868919,0.0814110532733951,-0.0273384249790618,0.0302594687534427,-0.0594562507141414,0.1503900043192176,0.3109476119771808,0.2545540412453011,0.0991804606355664,-0.1572054462176965,-0.0561698875289305,-0.1778873972126233,-0.1139817668941604,-0.047992422815047,0.0757527062013878,-0.1448060972370559
/100/2.mp3,Steam,Apps,"[0.307398530988477, -0.28263035726596286, -0.11842386289962381, 0.09438806161285118, 0.24774238751272182, -0.15449273414932896, 0.07429586940604627, -0.26127170711093717, 0.13105650419348458, 0.26357074180665396, 0.17272525035956732, -0.23131153143068073, 0.01895956311944147, 0.14519777991665794, 0.0797298199945553, 0.05043571836082461, 0.23769856676483947, 0.32887291959992493, -0.14615732744358223]",0.307398530988477,-0.2826303572659628,-0.1184238628996238,0.0943880616128511,0.2477423875127218,-0.1544927341493289,0.0742958694060462,-0.2612717071109371,0.1310565041934845,0.2635707418066539,0.1727252503595673,-0.2313115314306807,0.0189595631194414,0.1451977799166579,0.0797298199945553,0.0504357183608246,0.2376985667648394,0.3288729195999249,-0.1461573274435822
/100/3.mp3,Rain,Home,"[0.19038743334516695, 0.18547612724167117, -0.1985590241759293, -0.07991190403833803, 0.11192683394296865, 0.11674717431533232, 0.3881254734789761, 0.2384933836958043, -0.34470981287232105, -0.2740977011911172, -0.30929385871434867, -0.053326500531261645, -0.09186695904699016, -0.4015649634841014, -0.29451763156478117, 0.3431711805012938, 0.0016112863345809636, 0.12348401199145909, -0.18439473904139259]",0.1903874333451669,0.1854761272416711,-0.1985590241759293,-0.079911904038338,0.1119268339429686,0.1167471743153323,0.3881254734789761,0.2384933836958043,-0.344709812872321,-0.2740977011911172,-0.3092938587143486,-0.0533265005312616,-0.0918669590469901,-0.4015649634841014,-0.2945176315647811,0.3431711805012938,0.0016112863345809,0.123484011991459,-0.1843947390413925
/100/4.mp3,Apple,Os,"[0.5056729231776347, -0.3164758437413644, -0.03943498274613244, 0.4314517889080478, 0.6475427746917113, -0.0464764287098397, -0.2945593276321393, -0.4344021863733434, 0.5417693844403184, 0.6203613586747847, 0.5434904500280291, -0.32289351181591563, 0.34653275940325945, 0.5113819405858719, 0.15420254131473832, -0.13109322614185603, 0.28386103208672475, 0.2579927246659548, 0.1574578578299819]",0.5056729231776347,-0.3164758437413644,-0.0394349827461324,0.4314517889080478,0.6475427746917113,-0.0464764287098397,-0.2945593276321393,-0.4344021863733434,0.5417693844403184,0.6203613586747847,0.5434904500280291,-0.3228935118159156,0.3465327594032594,0.5113819405858719,0.1542025413147383,-0.131093226141856,0.2838610320867247,0.2579927246659548,0.1574578578299819
/100/5.mp3,Xbox,Consumer,"[0.4627085717152748, -0.5067590782962431, 0.17515550085256693, 0.6339354329136624, 0.44280854400430836, -0.5481749928167631, -0.23574375309855056, -0.5515902065363674, 0.3697646505512746, 0.6766338740659406, 0.6377104207064828, -0.20309703450663508, 0.4617988064256189, 0.5791347831196691, 0.3400853032397506, -0.4175426972064068, 0.10697581418273572, -0.0772368923331459, 0.13193962458300024]",0.4627085717152748,-0.5067590782962431,0.1751555008525669,0.6339354329136624,0.4428085440043083,-0.5481749928167631,-0.2357437530985505,-0.5515902065363674,0.3697646505512746,0.6766338740659406,0.6377104207064828,-0.203097034506635,0.4617988064256189,0.5791347831196691,0.3400853032397506,-0.4175426972064068,0.1069758141827357,-0.0772368923331459,0.1319396245830002
